EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
900114698,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% ATHONY LAZARD,4805 MOUNT HOPE DR,BALTIMORE,MD,21215-3206,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,5815 ALBANY STATE COLLEGE CHAPTER
900114704,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,BALTIMORE,MD,21215-3206,1531,04,9,1300,196111,2,00,000000000,5,01,,0,0,01,0,12,,,,,6853 UNIV NORTH TEXAS CHAPTER
900114796,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% EUGENE BRYANT,4805 MOUNT HOPE DR,BALTIMORE,MD,21215-3206,1531,04,9,1300,196111,2,00,000000000,5,01,,0,0,01,0,12,,,,,5853 BILOXI YOUTH COUNCIL
900114811,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% WALTER C BUTLER JR,4805 MOUNT HOPE DR,BALTIMORE,MD,21215-3206,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,5936 ALBANY DOUGHERTY YOUTH COUNCIL
900115226,TOASTMASTERS INTERNATIONAL,% FORT MONMOUTH TOASTMASTERS,1200 GLENVIEW CT,CHURCHVILLE,MD,21028-1100,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,6263 FORT MONMOUTH TOASTMASTERS
900115402,TOASTMASTERS INTERNATIONAL,% CHESAPEAKE TOASTMASTERS CLUB,41313 CHESTNUT HILL ST,LEONARDTOWN,MD,20650-2029,0820,03,9,2000,194505,1,16,059319000,5,01,202412,0,0,02,0,12,0,0,0,,7218 CHESAPEAKE TOASTMASTERS CLUB
900115427,TOASTMASTERS INTERNATIONAL,% LIBRARY OF CONGRESS TMS CLUB,7611 FONTAINEBLEAU DR APT 2230,NEW CARROLLTN,MD,20784-3824,0820,03,9,2000,194505,1,16,059319000,5,01,202412,0,0,02,0,12,0,0,0,,4103 LIBRARY OF CONGRESS TMS CLUB
900115632,TOASTMASTERS INTERNATIONAL,% M STREET VERBALIZERS CLUB,8303 GIBBS WAY,LANDOVER,MD,20785-4873,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1943 M STREET VERBALIZERS CLUB
900115638,TOASTMASTERS INTERNATIONAL,% PEACETIMERS CLUB,711 59TH AVE,FAIRMOUNT HGT,MD,20743-6503,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,3290 PEACETIMERS CLUB
900115642,TOASTMASTERS INTERNATIONAL,% NTL ADVANCED SPEAKERS CLUB,3106 HILLSIDE AVE,CHEVERLY,MD,20785-1432,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,3797 NTL ADVANCED SPEAKERS CLUB
900115931,IGLESIA DE DIOS DE FE,,11212 GRANDVIEW AVE,WHEATON,MD,20902-4638,3925,03,9,7000,199709,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900117192,TOASTMASTERS INTERNATIONAL,% LITERARY LEGENDS CLUB,1613 DAYTON RD,HYATTSVILLE,MD,20783-3023,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,437 LITERARY LEGENDS CLUB
900118142,TOASTMASTERS INTERNATIONAL,% PHASE II ADVANCED TOASTMASTERS CL,8197 LYNDHURST ST,LAUREL,MD,20724-7904,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,7810 PHASE II ADVANCED TOASTMASTERS
900118145,TOASTMASTERS INTERNATIONAL,% KRITIKOS CLUB,3930 BENSON MILL CT,FINKSBURG,MD,21048-2253,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1686 KRITIKOS CLUB
900118148,TOASTMASTERS INTERNATIONAL,% HOLA TOASTMASTERS,400 COVE RD,QUEENSTOWN,MD,21658-1134,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,5054 HOLA TOASTMASTERS CLUB
900118149,TOASTMASTERS INTERNATIONAL,% GREATER ELKTON AREA TOASTMASTERS,40 THYME ST,ELKTON,MD,21921-6570,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,5280 GREATER ELKTON AREA TOASTMASTE
900118150,TOASTMASTERS INTERNATIONAL,% TOAST UPS CLUB,12218 W OLD BALTIMORE RD,BOYDS,MD,20841-9004,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,5742 TOAST UPS CLUB
900118152,TOASTMASTERS INTERNATIONAL,% SQUARE BEARS TOASTMASTERS CLUB,1602 JACKSON ST,BALTIMORE,MD,21230-4734,0820,03,9,2000,194505,1,16,059319000,1,01,202312,0,0,02,0,12,0,0,0,,7513 SQUARE BEARS TOASTMASTERS CLUB
900119755,NEW VISION HOUSE OF HOPE INCORPORATED,,3929 RIDGEWOOD AVE,BALTIMORE,MD,21215-5634,0000,03,3,1000,200406,1,15,000000000,1,01,202408,6,6,01,0,08,1860169,3755406,3755406,B90,
900119853,WE CARE BALTIMORE INC,% STEPHANIE POPLAR,1300 MERCANTILE LANE SUITE 100 M,LARGO,MD,20774-5390,0000,03,3,1200,202303,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,J20,
900120273,OROMO RESURRECTION EVANGELICAL CHURCH,% KEBEDE K DINSSA,3101 UNIVERSITY BLVD W,KENSINGTON,MD,20895-1848,9386,03,9,7000,198804,1,10,001000000,1,01,202412,6,4,06,0,12,2183891,287132,287132,X21,UNDER DEVELOPMENT
900120581,ATTRUS C FLEMING MUSIC SCHOLARSHIP FUND INC,% KERMIT R STEPHENS,2909 CHARREDWOOD DR,FORESTVILLE,MD,20747-2789,0000,03,3,1200,200404,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
900121149,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% JUDY BATTLE,4805 MOUNT HOPE DR,BALTIMORE,MD,21215-3206,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,6213 PARIS BRANCH NAACP
900127531,FRIENDS OF THE ONE ROOM SCHOOLHOUSE INC,% JOHN W FRINGER JR,PO BOX 431,PORT REPUBLIC,MD,20676-0431,0000,03,3,2000,200408,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A118,
900129204,CHURCH OF CHRIST IN EASTON INCORPORATED,% RONNIE WHITE,517 E DOVER ST,EASTON,MD,21601-3951,0000,03,3,7000,200806,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900129819,ROYAL ARCH MASONS OF MARYLAND,% BARRY NOE,PO BOX 119,KINGSVILLE,MD,21087-0119,0030,08,9,1000,194007,1,00,000000000,5,01,202412,0,0,02,0,12,0,0,0,,45 PHOENIX R A CHAPTER
900129955,FEDERATED GARDEN CLUBS OF MARYLAND INC,% GALES KLADITIS,PO BOX 214,LA PLATA,MD,20646-0214,3204,03,9,1200,198503,1,16,123000000,0,01,202412,0,0,02,0,12,0,0,0,,LA PLATA COMMUNITY GARDEN CLUB
900130469,JEFFREY SCHMIDT SCHOLARSHIP FUND,% CHRISTIAN F SCHMIDT JR,1720 FURNACE DR,GLEN BURNIE,MD,21060-6720,0000,03,3,1000,201409,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
900137782,GABKUL FOUNDATION,% HUGUES KULEMFUKA,11329 SNOW OWL PL,WALDORF,MD,20603-6900,0000,03,3,1000,200407,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P80,
900138987,IMMIGRATION OUTREACH SERVICE CENTER INC,% CHARLES OWEN,5400 LOCH RAVEN BLVD,BALTIMORE,MD,21239-2900,0000,03,3,1000,200403,1,15,000000000,1,01,202406,4,4,01,0,06,146449,227074,227074,B90,
900140284,PHYSICIAN PARENT CAREGIVERS INC,% SANTI K M BHAGAT,6116 EXECUTIVE BOULEVARDSUITE 680,ROCKVILLE,MD,20852-0000,0000,03,3,1000,200504,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,G99,PPC INC
900141764,STEVIE BEALL JR MEMORIAL BASEBALL SCHOLARSHIP FUND,% PATRICIA LBEALL TRUSTEE,1204 MIDVALE CT,HAMPSTEAD,MD,21074-1641,0000,03,3,2000,200410,1,15,000000000,2,01,202412,0,0,02,0,12,0,0,0,B82,
900148859,PI MU EPSILON INC,% PROF JIYUAN TAO,MATH DEPT LOYOLA COLLEGE,BALTIMORE,MD,21251-0001,1226,03,9,2000,195306,1,16,349059000,5,01,202406,0,0,02,0,06,0,0,0,,MARYLAND EPSILON CHAPTER
900148861,PI MU EPSILON INC,% PROF XIAO-XIONG GAN,MATH DEPT MORGAN STATE UNIVERSITY,BALTIMORE,MD,21210-0000,1226,03,9,2000,195306,1,16,349059000,5,01,202406,0,0,02,0,06,0,0,0,,MARYLAND BETA CHAPTER
900148862,PI MU EPSILON INC,% PROF LOR CARMACK,MATH DEPT SALISBURY STATE UNIV,SALISBURY,MD,21801-0000,1226,03,9,2000,195306,1,16,349059000,5,01,202406,0,0,02,0,06,0,0,0,,MARYLAND ZETA CHAPTER
900152850,TRIUMPH AND GLORY CHRISTIAN FAITH MINISTRY INC,% ROSALIND BUTLER,40 TUNIC AVE,CAPITOL HEIGHT,MD,20743-1955,0000,03,3,7000,200405,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900158253,GSN HONOR SOCIETY OF SIGMA THETA TAU INTERNATIONAL,% TAU THETA CHAPTER 432,4301 JONES BRIDGE RD,BETHESDA,MD,20814-4712,0000,03,3,2000,201406,1,16,059036205,5,01,202406,0,0,02,0,06,0,0,0,B83,
900158881,UNITED CHRISTIAN FELLOWSHIP,% RUTH J PFEIFFER,18823 SHEPHERDSTOWN PIKE,KEEDYSVILLE,MD,21756-1241,0000,03,3,7000,200505,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900160331,TEMPLE OF NYAME DUA,% KWEKU CARR,PO BOX 153,GLENN DALE,MD,20769-0153,0000,03,3,1000,200601,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q33,
900170228,CORPORATION OF CONCERNED CITIZENS FOR A BETTER BROOKLYN,% DIANE INGRAM,405 JACK ST,BALTIMORE,MD,21225-2336,0000,03,3,2000,200410,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,S20,
900172353,GARNER RESEARCH INSTITUTE INC,% EARL GARNER,10104 SENATE DR STE 248,LANHAM,MD,20706-4395,0000,03,3,1000,202407,1,15,000000000,1,01,,0,0,02,0,12,,,,B90,
900178872,INNER COURT FAMILY WORSHIP CENTER,% PASTOR CARLOS REYES,12431 FALLEN TIMBERS CIR,HAGERSTOWN,MD,21740-1077,3317,03,9,7000,199112,1,10,001000000,1,01,,0,0,06,0,12,,,,,
900188602,GARY LEE RYON JR MEMORIAL FOUNDATION INC,% ELIZABETH RYON,5817 SONNY DR,LOTHIAN,MD,20711-9548,0000,03,3,2000,200502,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
900192253,NATIONAL AMERICAN GLASS CLUB,% JOYCE STOHLMAN,5006 EARLSTON DR,BETHESDA,MD,20816-1673,3304,03,9,2000,199112,1,16,065207059,5,01,202406,0,0,02,0,06,0,0,0,,AMELUNG CHAPTER
900198014,INTERSTATE SEAFOOD SEMINAR,% ERIN M BUTLER,2681 LORRAINE AVE,FEDERALSBURG,MD,21632-1865,0000,03,3,1200,201705,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,K01,
900224950,PHI SIGMA SIGMA INC,,1213 LIBERTY ROAD J335,ELDERSBURG,MD,21784-7955,0942,07,9,1000,194605,2,00,036279319,5,01,202406,0,0,02,0,06,0,0,0,,IOTA ETA CHAPTER
900230404,UNITED STATES BOWLING CONGRESS INC,% CHARLES L LOCKRIDGE,258 BALTIMORE AVE,BALTIMORE,MD,21222-4205,4348,03,9,1000,200409,1,16,000000000,5,01,202407,4,4,01,0,07,152347,186703,175501,N70,86520 GR BALTIMORE USBC
900253857,ABERDEEN ROOM ARCHIVES AND MUSEUM INC,% TREASURER,18 HOWARD ST,ABERDEEN,MD,21001-2435,0000,03,3,1000,200911,1,15,000000000,1,01,202406,3,1,02,0,06,70507,4694,4694,A80,
900257637,PI MU EPSILON INC,% PROF GRETCHEN KOCH,MATH DEPT GOUCHER COLLEGE,BALTIMORE,MD,21204-0000,1226,03,9,2000,195306,1,16,349059000,5,01,202406,0,0,02,0,06,0,0,0,,MARYLAND THETA CHAPTER
900257639,PI MU EPSILON INC,% PROF LUCA PETRELLI,MATH DEPT MT ST MARYS UNIVERSITY,EMMITSBURG,MD,21788-0000,1226,03,9,2000,195306,1,16,349059000,5,01,202406,0,0,02,0,06,0,0,0,,MARYLAND ETA CHAPTER
900261101,FRIENDS OF ENOCH PRATT FREE LIBRARY,% ROB JACOBS,1251 LIGHT ST,BALTIMORE,MD,21230-4305,3397,03,9,1000,197605,1,15,059000000,1,01,202310,0,0,02,0,10,0,0,0,B71B,LIGHT STREET BRANCH
900276658,UNITED STATES BOWLING CONGRESS INC,% RONALD MCGREGOR,9315 LARGO DR W STE 110,LARGO,MD,20774-4762,4348,03,9,1000,200409,1,16,000000000,1,01,202407,4,4,01,0,07,133418,432456,432456,N70,82128 NATIONS CAPITAL AREA USBC
900283985,QUALITY DEER MANAGEMENT ASSOCIATION,% EW GRIMES,1315 BACHMANS VALLEY RD,WESTMINSTER,MD,21158-3105,3927,03,9,2100,200212,1,16,000000000,5,01,,0,0,01,0,12,,,,D30,MARYLAND STATE CHAPTER
900283993,QUALITY DEER MANAGEMENT ASSOCIATION,% E W GRIMES,1315 BASHMAH VALLEY RD,WESTMINSTER,MD,21158-0000,3927,03,9,2100,200212,1,16,000000000,5,01,,0,0,01,0,12,,,,D30,BACHMAN VALLEY BRANCH
900285203,AMERICAN LEGION AUXILIARY,,710 N MAIN ST,BOONSBORO,MD,21713-1051,0964,19,9,1000,194610,1,00,319907000,5,01,202412,3,3,01,0,12,55745,69370,53571,,10 MICHAEL CLOPPER UNIT
900288938,YPO INC,% J SCHIAVONE,8702 BELLWOOD RD,BETHESDA,MD,20817-3033,7096,06,9,2000,198903,2,00,200205000,1,01,202406,5,5,01,0,06,605637,685831,685831,,YPO WASHINGTON DC
900298839,AMERICAN LEGION AUXILIARY,% JUDY SCHNEIDER,PO BOX 278,SHARPTOWN,MD,21861-0278,0964,19,9,1000,194610,2,00,319907000,5,01,202406,0,0,02,0,06,0,0,0,,218 DOR-WIC
900299125,ASSEMBLIES OF JESUS CHRIST INCORPORATED,% JOSHUA WRIGHT,8400 ALLENTOWN RD,FT WASHINGTON,MD,20744-1803,8674,03,9,7000,199601,1,10,000000000,5,01,,0,0,06,0,12,,,,,OXON HILL ASSEMBLY OF JESUS CHRIST
900300895,FRIENDS OF ENOCH PRATT FREE LIBRARY INC,% ANN GIROUX,4102 GREENWAY,BALTIMORE,MD,21218-1132,3397,03,9,1000,197605,1,15,059000000,1,01,202412,0,0,02,0,12,0,0,0,,WAVERLY BRANCH
900329146,MARYLAND JOINT CHILD SUPPORT COUNCIL,,4235 28TH AVENUE,TEMPLE HILLS,MD,20748-1718,0000,03,3,1000,201908,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,P30,
900329266,THE NEW MARKET CEMETERY COMPANY OF FREDERICK COUNTY,% MICHAEL J SPONSELLER,PO BOX 78,NEW MARKET,MD,21774-0078,0000,13,3,1000,200709,1,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,Y50,
900341419,OUR LADYS LITTLE CHRISTIANS,,100 VILLAGE ST,WALDORF,MD,20602-2183,0928,03,9,7200,194603,1,10,031150120,5,01,,0,0,06,0,06,,,,,
900344611,CDP DIST OF THE CHURCH OF GOD CHESAPEAKE DELAWARE POTOMAC,,7277 EDEN BROOK RD,COLUMBIA,MD,21046-3461,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
900345278,IGLESIA DE DIOS HISPANA,,4533 38TH ST,BRENTWOOD,MD,20722-1017,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
900345616,COMMUNITY CHURCH OF GOD,% JOHN STEIN,306 5TH AVE SE,GLEN BURNIE,MD,21061-3647,1489,03,9,7000,196007,1,10,001268000,1,01,,0,0,06,0,12,,,,,
900352415,THY KINGDOM COME MINISTRIES INC,% CHARLES JOHNSON,6901 MEADOWLAWN RD,BALTIMORE,MD,21207-4454,0000,03,3,7000,201206,1,10,000000000,1,01,,0,0,06,0,12,,,,,
900359045,TOASTMASTERS INTERNATIONAL,% SPEECH REGULATORS,2903 CITRUS LN,SPRINGDALE,MD,20774-7526,0820,03,9,2000,194505,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,,1154377 SPEECH REGULATORS
900365254,WALNUT BOTTOM ASSEMBLY OF GOD,% LOUISE CONKLYN,286 CONKLYNS LN,SWANTON,MD,21561-1546,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
900369067,KNIGHTS OF COLUMBUS,% PETER L BOGDAN,23 NEWPORT DR,FOREST HILL,MD,21050-1643,0188,08,9,1000,194010,1,00,000000000,5,01,202506,0,0,02,0,06,0,0,0,,380 ST FRANCIS XAVIER ASSEMBLY
900386212,FRIENDS OF ENOCH PRATT FREE LIBRARY INC,% SHEILA R WIGGINS,1531 W NORTH AVE,BALTIMORE,MD,21217-1735,3397,03,9,1000,197605,1,15,059000000,1,01,202410,0,0,02,0,10,0,0,0,,PENNSYLVANIA AVE BRANCH FRIENDS
900387599,HOUSE OF PRAYER MINISTRIES INTERNATIONAL,% UCHENNA I OBIDIKE,9629 DUFFER WAY,MONTGOMRY VLG,MD,20886-1309,0000,03,3,7000,201511,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900389693,ST MARYS COUNTY BUSINESS EDUCATION AND COMMUNITY ALLIANCE INC,% BOB SCHALLER,PO BOX 153,LEONARDTOWN,MD,20650-0153,0000,03,3,1000,201311,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B80,BECA
900390431,TOASTMASTERS INTERNATIONAL,% FISERV TOASTMASTERS,1 WESTERN MARYLAND PKWY,HAGERSTOWN,MD,21740-5146,0820,03,9,2000,194505,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,,1182853 FISERV TOASTMASTERS
900390433,TOASTMASTERS INTERNATIONAL,% PMI MONTGOMERY COUNTY TOASTMASTER,15 PORTSIDE CT,GAITHERSBURG,MD,20877-3413,0820,03,9,2000,194505,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,,1163128 PMI MONTGOMERY COUNTY TOAST
900390459,CALVERT TOASTMASTERS CLUB,% CALVERT TOASTMASTERS,2913 BAY BLVD,HUNTINGTOWN,MD,20639-9343,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,W70,1071664 CALVERT TOASTMASTERS
900392109,AIR FORCE SERGEANTS ASSOCIATION,% AFSA A&F,PO BOX 50,TEMPLE HILLS,MD,20757-0050,1758,19,9,1000,197205,2,00,480908000,5,01,,0,0,01,0,12,,,,,1367 CHAPTER
900397732,TOASTMASTERS INTERNATIONAL,% PARK PLACE TOASTMASTERS,20909 ROWAN KNIGHT DR,LEXINGTON PK,MD,20653-8258,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1181573 PARK PLACE TOASTMASTERS
900398601,TOASTMASTERS INTERNATIONAL,% VOICE OF BURTONSVILLE,6830 OLD STAGE RD,ROCKVILLE,MD,20852-4360,0820,03,9,2000,194505,1,16,059319000,5,01,202212,0,0,02,0,12,0,0,0,,1111289 VOICE OF BURTONSVILLE
900400487,CHRIST SPIRITUAL TEMPLE BAPTIST CHURCH INC,% GEORGE E M STANTON,2400 LIBERTY HEIGHTS AVE,BALTIMORE,MD,21215-7901,0000,03,3,7000,200810,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900404162,KNIGHTS OF COLUMBUS,% EDWARD T REILLY,1601 W MOUNT HARMONY RD,OWINGS,MD,20736-8934,0188,08,9,1000,194010,1,00,036029265,5,01,202412,0,0,02,0,12,0,0,0,Y40,14572 JESUS THE GOOD SHEPHERD COUNC
900406873,OMID FOUNDATION USA,,5817 EDSON LN APT T3,N BETHESDA,MD,20852-2906,0000,03,3,2000,200903,1,15,000000000,1,01,202403,4,4,01,0,03,255024,334275,334275,Q30,
900410149,SAVING GRACE MINISTRIES IN CHRIST,% ARLESHA MCCALL,2000 PENROSE AVE,BALTIMORE,MD,21223-1545,0000,03,3,1000,201208,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,C30,
900415375,MAHBER MENFES KEDUS,% VITTORIA ISAC,6118 41ST AVE APT 1,HYATTSVILLE,MD,20782-3078,0000,03,3,1700,201411,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,X22,AKA MMK
900417081,1 BALTIMORE INC,,110 N EUTAW ST,BALTIMORE,MD,21201-2125,0000,03,3,1000,200904,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
900418515,TIPITAKA MAHAR GHANTHAWIN NIKAYA MONASTERY INC,% MONASTERY INC,4910 BROOKEVILLE RD,BROOKEVILLE,MD,20833-1625,0000,03,3,7000,200904,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
900423284,TOASTMASTERS INTERNATIONAL,% KHALSA TOASTMASTERS,8015 JENNYS WAY,FULTON,MD,20759-2706,0820,03,9,2000,194505,1,16,059319000,1,01,202409,0,0,02,0,09,0,0,0,,1249022 KHALSA TOASTMASTERS
900428547,PHI SIGMA SIGMA EPSILON CHAPTER,% MICHELLE S ARDERN,1213 LIBERTY ROAD J335,ELDERSBURG,MD,21784-7955,0942,07,9,1000,194605,2,00,036279319,5,01,202406,0,0,02,0,06,0,0,0,,
900431191,LONELY HEARTS ANIMAL RESCUE INC,,5512 CORRAL LN,FREDERICK,MD,21703-6904,0000,03,3,4000,200903,1,15,000000000,1,01,202412,4,4,01,0,12,383282,117832,117832,D20,NANCY J MADDOX PRES
900433254,TOASTMASTERS INTERNATIONAL,% T ROWE PRICE TOASTMASTERS,2113 CHAUCER WAY,WOODSTOCK,MD,21163-1447,0820,03,9,2000,194505,1,16,059319000,5,01,202412,0,0,02,0,12,0,0,0,,1257852 T ROWE PRICE TOASTMASTERS
900437530,APEX NETWORK CONSOLIDATED INC,% HEZY C MONU,23 RHONDA CT,WINDSOR MILL,MD,21244-2038,0000,04,3,3000,202208,2,00,000000000,1,01,202412,4,4,01,0,12,148610,455962,455962,G84,
900437658,BAY SIDE MUSTANGS,% WAYNE MECKLING,PO BOX 232,EDGEWATER,MD,21037-0232,0000,07,3,1000,201408,2,00,000000000,5,01,202312,1,1,02,0,12,1429,2604,2604,N50,
900439524,SMITH UNDERGRADUATE STUDENT ASSOCIA TION,,7699 MOWATT LN,COLLEGE PARK,MD,20742-0001,0000,03,3,1200,201709,1,13,000000000,5,01,202411,0,0,02,0,11,0,0,0,B80,MICHELE SCHACHTER TREASURER
900441105,GTJHS SAFE & SANE INC,% MELISSA BERRY,1501 N MARKET ST,FREDERICK,MD,21701-4430,0000,03,3,1000,200908,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,O50,
900442045,CHRIST OUR SHEPHERD HOUSE OF WORSHIP AND MINISTRIES,,7503 GLENSIDE DR,TAKOMA PARK,MD,20912-7546,1961,03,9,7000,196811,1,10,000000000,5,01,,0,0,06,0,12,,,,,
900443927,NEW LIFE RESTORATION CHURCH INTERNATIONAL,% VERLENE M HARRY,PO BOX 6284,WALDORF,MD,20603-6284,0000,03,3,7100,201401,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900448892,LARGO FOURSQUARE CHURCH,,14007 WESTVIEW FOREST DR,BOWIE,MD,20720-4867,1061,03,9,7000,194910,1,10,325059927,5,01,,0,0,06,0,12,,,,,
900451357,GLOBAL COMMUNITY INVESTMENT STRATEGIES INC,% DUSTIN KOONCE,204 TIMBERWOOD AVE,SILVER SPRING,MD,20901-2423,0000,03,3,1000,200905,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
900457046,TOASTMASTERS INTERNATIONAL,% ST MARGARETS ACHIEVERS TOAS,2013 MAPLELEAF PL,UPPR MARLBORO,MD,20774-5634,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1306291 ST MARGARETS ACHIEVERS TOAS
900461542,YOU CAN MAKE IT DELIVERANCE CENTER,% LINDA ELLIOT,PO BOX 1665,LANDOVER,MD,20785-0665,0000,03,3,7000,201408,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900475144,VIKINGS HOCKEY CLUB INC,% JEFFREY GRAF,10402 STABLE LN,POTOMAC,MD,20854-3864,0000,03,3,1000,201012,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,N68,
900475197,CHESAPEAKE CONSERVATION LANDSCAPING COUNCIL INC,% ADKINS ARBORETUM,12610 EVELAND RD,RIDGELY,MD,21660-1317,0000,03,3,1000,200911,1,16,000000000,1,01,202312,4,4,01,0,12,112823,459869,459869,C30,
900483668,BALLENGER CREEK BAPTIST CHURCH INC,% JOHN SHARFF,5301 BUCKEYSTOWN PIKE STE 106,FREDERICK,MD,21704-8371,0000,03,3,7000,202407,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900485050,DISABLED AMERICAN VETERANS AUXILIARY INC,% EMILY HALL,PO BOX 6179,ANNAPOLIS,MD,21401-0179,2473,04,9,1000,197310,1,00,908921000,5,01,202406,0,0,02,0,06,0,0,0,,3 L L MERRILL
900486367,CITYWIDE COMMUNITY FELLOWSHIP,,32 OAK ST,CUMBERLAND,MD,21502-3958,0000,03,3,7200,200701,1,10,000000000,1,01,,0,0,06,0,12,,,,,
900487503,FUTURE FARMERS OF AMERICA STATE ASSOCIATIONS & LOCAL CHAPTER,% KENT REID,17039 CASTLE HILL RD,HAGERSTOWN,MD,21740-1607,0776,03,9,2000,194501,1,16,000000000,1,01,202208,0,0,02,0,08,0,0,0,,19024 CLEAR SPRING FFA ALUMNI INC
900492204,TOASTMASTERS INTERNATIONAL,% HOLY CROSS-WORDS,3905 CLARK ST,CAPITOL HGTS,MD,20743-5739,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1341379 HOLY CROSS-WORDS
900494886,RESTORATION,% ANITA D MALONE,3209 KIDDER RD,CLINTON,MD,20735-4507,0000,03,3,1000,201407,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Z99,
900498369,FAITH BY GRACE MINISTRIES INC,% RAYMOND H LEIGHT,15 N SOUTHWOOD AVE,ANNAPOLIS,MD,21401-3333,0000,03,3,1700,200908,1,15,000000000,1,01,202312,1,4,01,0,12,2080,199231,199231,F60,
900498867,SECOND CHANCE OUTREACH MINISTRIES INC,,2931 BROWN STATION RD,UPPER MARLBORO,MD,20774-0000,0000,03,3,7000,200912,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,MAMIE BYNUM PASTOR
